"idIngredient","idRecipe","libelle"
"181","569","1 l de jus d'orange"
"181","688","1 verre de jus d'orange"
"181","863","1 jus d'orange (100% jus de fruit)"
"182","90","2 pêches"
"182","918","1 boîte de pêche au sirop léger"
"182","969","4 pêches mûres"
"183","91","4 pavés de saumon frais"
"183","223","200 g de saumon frais cuit à la poêle et émietté"
"183","257","4 pavés de saumon frais"
"183","593","1 filet de saumon frais (ou surgelé) coupé en dés"
"183","608","400 g de saumon frais"
"183","695","4 portions de saumon frais"
"183","724","200 g de saumon frais ou surgelé"
"183","779","400 g de saumon frais"
"183","925","400 g de saumon frais"
"184","91","20 tomates cerise"
"184","220","1 poignée de tomates cerise"
"184","484","30 tomates cerise"
"184","678","6 tomates cerise"
"185","92","3 c.à.c de miel liquide"
"185","103","2 c.à.c de miel liquide"
"185","148","2 c.à.s de miel liquide"
"185","154","1 c.à.s de miel liquide (facultatif)"
"185","192","4 c.à.s de miel liquide"
"185","374","2 cuillères de miel liquide"
"185","404","4 c.à.s de miel liquide ."
"185","428","1 miel liquide"
"185","760","miel liquide"
"185","803","2 c.à.s de miel liquide PEU PARFUME"
"185","909","125 g de miel liquide (ou fondu)"
"185","948","3 cuillères de miel liquide"
"186","320","600 g d'épaule de veau en morceaux"
"186","634","1 kg d'épaule de veau"
"186","984","1 kg d'épaule de veau (ou tendron, flanchet)"
"187","95","2 blancs de poulet sans la peau"
"187","105","4 blancs de poulet"
"187","144","4 blancs de poulet"
"187","148","4 blancs de poulet"
"187","189","2 blancs de poulet en dés"
"187","273","900 g de blanc de poulet en morceaux"
"187","389","400 g de blanc de poulet"
"187","402","2 blancs de poulet"
"187","409","4 blancs de poulet"
"187","417","4 blancs de poulet"
"187","498","4 tranches de blanc de poulet"
"187","516","4 blancs de poulet"
"187","536","4 blancs de poulet"
"187","577","4 blancs de poulet"
"187","661","4 blancs de poulet"
"187","702","4 blancs de poulet"
"187","763","3 blancs de poulet"
"187","831","1 blanc de poulet"
"187","893","4 blancs de poulet"
"187","922","2 blancs de poulet"
"187","979","300 g de blanc de poulet"
"188","95","2 c.à.c d'estragon"
"188","409","estragon"
"188","661","estragon"
"188","985","estragon"
"189","96","20 cl de crème épaisse"
"189","211","2 c.à.c de crème épaisse"
"189","258","10 cl de crème épaisse"
"189","263","200 g de crème épaisse"
"189","297","20 cl de crème épaisse"
"189","481","200 g de crème épaisse"
"189","573","2 c.à.s de crème épaisse"
"189","634","10 cl de crème épaisse"
"189","725","1 c.à.s de crème épaisse"
"189","736","1 pot de crème épaisse"
"190","98","125 g de sucre brun"
"191","99","600 g de cerises fraîches ou surgelées"
"191","188","700 g de cerises bien mûres"
"191","776","1 bocal de cerises"
"191","835","500 g de cerises noires"
"191","860","250 g de cerises"
"191","928","300 g de cerises"
"191","951","800 g de cerises"
"191","982","  de cerises mûres dénoyautées"
"192","100","200 g de crème dessert au chocolat"
"192","228","180 g de crème dessert au chocolat"
"193","101","800 g de rhubarbe"
"193","199","1 kg de rhubarbe"
"193","379","500 g de rhubarbe"
"193","481","500 g de rhubarbe"
"193","501","500 g de rhubarbe"
"193","650","500 g de rhubarbe"
"193","801","500 g de rhubarbe"
"194","102","10 cl de bouillon de volaille dégraissé"
"194","136","1 bouillon de volaille"
"194","165","1⁄2 l de bouillon de volaille"
"194","189","1 l de bouillon de volaille"
"194","216","bouillon de volaille"
"194","220","1 bouillon de volaille dilué dans un verre d'eau"
"194","227","25 cl de bouillon de volaille"
"194","232","1 cube de bouillon de volaille"
"194","241","1 bouillon de volaille"
"194","314","20 cl de bouillon de volaille"
"194","324","1 bouillon de volaille"
"194","342","1 l de bouillon de volaille"
"194","353","1.5 l de bouillon de volaille (eau + 3 cubes)"
"194","402","60 cl de bouillon de volaille"
"194","458","2 tablettes de bouillon de volaille"
"194","461","50 cl de bouillon de volaille (cube)"
"194","497","25 cl de bouillon de volaille"
"194","573","1 tablette de bouillon de volaille"
"194","598","1 bouillon de volaille"
"194","652","1 l de bouillon de volaille"
"194","661","15 cl de bouillon de volaille"
"194","715","20 cl de bouillon de volaille"
"194","717","12 cl de bouillon de volaille"
"194","783","1 tablette de bouillon de volaille ou de boeuf"
"194","818","25 cl de bouillon de volaille"
"194","873","1 l de bouillon de volaille"
"194","903","1 bouillon de volaille"
"194","904","1.5 l de bouillon de volaille (3 cubes environ)"
"194","932","20 cl de bouillon de volaille"
"194","936","1⁄2 l de bouillon de volaille"
"194","983","1 l de bouillon de volaille"
"195","103","3 escalopes de poulet"
"195","364","4 escalopes de poulet (environ 120 g l'une)"
"195","508","2 escalopes de poulet"
"195","514","5 escalopes de poulet"
"195","755","4 escalopes de poulet"
"195","771","4 escalopes de poulet (ou de dinde)"
"195","867","3 escalopes de poulet"
"196","104","800 g de patate douce"
"196","439","500 g de patate douce"
"197","105","1 c.à.s de cognac"
"197","212","10 cl de cognac"
"197","254","1⁄2 verre de cognac ou Whisky"
"197","452","1 verre de cognac"
"197","453","5 cl de cognac"
"197","529","5 cl de cognac"
"197","661","1 trait de cognac"
"197","668","1 petit verre de cognac"
"197","739","20 cl de cognac"
"197","795","3 c.à.c de cognac"
"197","864","5 cl de cognac"
"197","946","3 cl de cognac"
"198","105","125 g de lardons fumés"
"198","110","100 g de lardons fumés"
"198","125","200 g de lardons fumés"
"198","215","500 g de lardons fumés"
"198","224","300 g de lardons fumés"
"198","282","100 g de lardons fumés"
"198","310","100 g de lardons fumés"
"198","327","200 g de lardons fumés"
"198","332","600 g de lardons fumés"
"198","373","75 g de lardons fumés"
"198","388","100 g de lardons fumés"
"198","399","1 barquette de lardons fumés"
"198","426","200 g de lardons fumés"
"198","505","250 g de lardons fumés"
"198","617","lardons fumés"
"198","705","lardons fumés"
"198","725","250 g de lardons fumés"
"198","771","200 g de lardons fumés"
"198","777","200 g de lardons fumés"
"198","818","100 g de lardons fumés"
"198","830","1 poignée de lardons fumés"
"198","882","100 g de lardons fumés coupés fin"
"198","886","250 g de lardons fumés"
"198","992","100 g de lardons fumés ou nature"
"198","995","100 g de lardons fumés"
"199","106","100 g de noix de coco rapée"
"199","441","125 g de noix de coco rapée"
"199","534","noix de coco rapée (quantité selon vos goûts)"
"199","893","2 c.à.s de noix de coco rapée"
"200","108","6 tranches épaisses de pain paysan"
"200","233","1 morceau de pain"
"200","645","6 tranches de pain"
"200","710","1 tranche de pain rassis"
"200","828","4 tranches de pain écroûtées"
"201","956","1 cube de levure de boulanger fraîche"
"202","109","20 g de fécule de pomme de terre"
"202","504","50 g de fécule de pomme de terre"
"202","595","25 g de fécule de pomme de terre"
"203","112","1 bûche de fromage de chèvre"
"203","118","1 fromage de chèvre"
"203","229","200 g de fromage de chèvre frais"
"203","236","5 fromages de chèvre frais"
"203","378","1 bûche de fromage de chèvre (150 g)"
"203","386","fromage de chèvre"
"203","505","1 bûchette de fromage de chèvre"
"203","633","2 fromages de chèvre frais"
"203","803","250 g de fromage de chèvre FRAIS"
"203","874","400 g de fromage de chèvre (en bûche)"
"203","888","300 g de fromage de chèvre frais"
"203","981","1 bûchette de fromage de chèvre"
"203","994","1 fromage de chèvre frais"
"204","111","1 biscuit rond type Pim's"
"204","178","200 g de biscuit italiens « Pavesini »"
"204","204","250 g de biscuit émiettés"
"204","457","biscuit"
"205","111","12 palets bretons"
"205","315","1 boîte de palets bretons"
"205","821","5 palets bretons"
"205","967","1 paquet de palets bretons (biscuit au beurre)"
"206","111","1 cigarette russe"
"207","111","2 petits beurre carrés"
"207","457","petit beurre"
"207","814","200 g de petit beurre"
"208","111","1 paquet de Paille d'Or"
"209","111","1 paquet de dragibus (bonbons)"
"211","114","1 poulet coupé en 6 morceaux"
"211","220","1 poulet fermier d'environ 1,8 kg"
"211","253","1 poulet"
"211","271","1.5 kg de poulet"
"211","357","1 poulet coupé en morceaux"
"211","426","350 g de poulet coupé en dés"
"211","462","1 poulet"
"211","463","1 kg de poulet"
"211","472","1 poulet à rôtir d'environ 1,2 kg"
"211","497","1 poulet d'environ 2 kg"
"211","552","1 poulet"
"211","573","600 g de poulet (morceaux au choix)"
"211","653","1 poulet"
"212","115","1 grosse poignée de cerneau de noix"
"212","149","75 g de cerneau de noix"
"212","244","300 g de cerneau de noix"
"212","265","60 g de cerneau de noix concassés"
"212","440","150 g de cerneau de noix"
"213","116","girofle ..."
"213","909","1⁄2 c.à.c de girofle moulu"
"214","117","500 g de fraises (ou plus ;)"
"214","121","500 g de fraises"
"214","134","500 g de fraises"
"214","263","250 g de fraises ou framboises (frais ou au sirop)"
"214","270","500 g de fraises"
"214","397","250 g de fraises"
"214","450","500 g de fraises (gariguettes)"
"214","457","fraises"
"214","471","500 g de fraises"
"214","500","500 g de fraises"
"214","852","300 g de fraises"
"214","887","9 fraises (prélevées de la barquette de 500 g)"
"214","967","200 g de fraises"
"215","120","500 g de tagliatelles"
"215","392","200 g de tagliatelles"
"215","666","400 g de tagliatelles"
"216","121","glaçons"
"216","739","15 glaçons"
"216","978","2 glaçons"
"217","122","600 g de bourguignon"
"218","171","1.5 reblochon (2 pour les gourmands)"
"218","215","2 reblochons"
"218","240","1⁄4 reblochon (facultatif)"
"218","332","1 reblochon AOC (évitez les grandes surfaces)"
"218","517","1⁄2 reblochon"
"218","606","1 reblochon"
"219","126","500 g de crème de marrons vanillée"
"219","524","1 boîte de crème de marrons"
"219","855","1 boîte de crème de marrons"
"220","127","400 g de tomates pelées en boîte"
"220","131","2 tomates pelées , épépinées et coupées en dés"
"220","212","500 g de tomates pelées , épépinées"
"220","419","480 g de tomates pelées"
"220","462","1 boîte de tomates pelées"
"220","514","3 tomates pelées (ou une petite boîte)"
"220","529","1 petite boîte de tomates pelées"
"220","540","1 boîte de tomates pelées"
"220","602","1 tomates pelées"
"220","669","4 tomates pelées"
"220","710","1 grande boîte de tomates pelées"
"220","848","1 boîte de tomates pelées"
"221","128","1 c.à.c de bicarbonate"
"221","143","1⁄2 c.à.c de bicarbonate"
"221","761","1.5 c.à.c de bicarbonate"
"221","970","2 c.à.c de bicarbonate (facultatif)"
"222","129","2 pavés de saumon"
"222","157","4 pavés de saumon (environ 150 g chacun)"
"222","196","4 pavés de saumon"
"222","576","1 filet de saumon par personne"
"222","631","4 portions de saumon"
"222","658","400 g de saumon"
"222","703","800 g de saumon sans la peau"
"222","787","2 filets de saumon"
"222","919","4 pavés de saumon"
"223","129","1 boule de mozzarella"
"223","298","mozzarella"
"223","338","200 g de mozzarella"
"223","433","1 boule de mozzarella coupée en dés"
"223","673","1 boule de mozzarella"
"223","678","150 g de mozzarella ou de feta"
"223","853","250 g de mozzarella"
"223","883","1⁄2 mozzarella (ou gruyère râpé)"
"224","130","120 g de flocons d'avoine"
"224","889","150 g de flocons d'avoine"
"225","130","75 g de margarine"
"225","446","margarine pour beurrer des cassolettes"
"225","600","margarine"
"225","788","100 g de margarine ou beurre"
"225","806","100 g de margarine (non hydrogénée)"
"226","131","1 c.à.c de safran"
"226","145","safran jaune (pour la coloration)"
"226","169","1 dosette de safran"
"226","273","1 dose de safran"
"226","342","3 doses de safran"
"226","462","2 safran"
"226","518","1 g de safran"
"226","658","1 dé de safran"
"226","768","1 dose de safran (1 g)"
"226","780","safran"
"226","853","1 sachet de safran"
"226","914","4 safran"
"226","919","4 g de safran"
"227","131","4 cuisses de poulet"
"227","214","4 cuisses de poulet"
"227","289","4 cuisses de poulet"
"227","331","3 cuisses de poulet ,"
"227","333","3 cuisses de poulet"
"227","349","6 cuisses de poulet ou de dinde avec la peau"
"227","478","4 cuisses de poulet"
"227","598","4 cuisses de poulet"
"227","648","4 cuisses de poulet"
"227","718","4 cuisses de poulet"
"227","817","4 cuisses de poulet"
"227","901","4 cuisses de poulet"
"227","914","4 cuisses de poulet"
"228","131","1 c.à.c de paprika"
"228","207","paprika"
"228","214","paprika"
"228","393","1 cuillère de paprika"
"228","432","paprika"
"228","462","2 c.à.c de paprika"
"228","536","1 c.à.c de paprika"
"228","552","2 c.à.c de paprika en poudre"
"228","558","paprika"
"228","559","paprika"
"228","586","paprika"
"228","707","3 c.à.s de paprika doux"
"228","745","paprika"
"228","748","paprika"
"228","750","paprika et du poivre"
"228","836","paprika"
"228","914","1 c.à.s de paprika doux"
"229","131","1 c.à.c de mélange 4 épices"
"229","197","mélange 4 épices"
"229","518","1 pointe de couteau de mélange 4 épices"
"229","583","1 c.à.c de mélange 4 épices"
"230","132","oeufs de saumon"
"231","132","4 verres de maïs transparents"
"232","132","1 avocat"
"232","217","1 avocat bien mûr"
"232","609","1 avocat"
"232","626","2 avocats"
"232","765","2 avocats"
"232","811","2 avocats"
"233","132","3 c.à.s de surimi râpé"
"233","709","10 bâtons de surimi"
"234","132","2 carré frais de gervais"
"234","750","1 carré frais"
"235","132","2 c.à.s de crème fleurette"
"235","137","40 cl de crème fleurette"
"235","142","1 l de crème fleurette"
"235","215","30 cl de crème fleurette"
"236","132","1 couteau à lame lisse pour le saumon"
"236","597","1 pointe de couteau de noix muscade râpée"
"236","853","1 pointe de couteau de muscade"
"237","134","1 coulis de fruits rouges"
"237","272","100 g de coulis de fruits rouges"
"237","430","coulis de fruits rouges"
"238","135","basilic frais"
"238","421","basilic frais"
"238","487","  de basilic frais"
"238","875","basilic frais"
"238","994","basilic frais"
"239","135","200 g de coulis de tomate"
"239","160","50 cl de coulis de tomate"
"239","224","35 cl de coulis de tomate"
"239","254","15 cl de coulis de tomate"
"239","266","20 cl de coulis de tomate ou des tomates pelées"
"239","346","500 g de coulis de tomate"
"239","357","25 cl de coulis de tomate"
"239","515","400 g de coulis de tomate"
"239","658","1 bouteille de coulis de tomate"
"239","941","1 coulis de tomate"
"240","383","50 cl de béchamel au fromage"
"240","779","1⁄4 l de béchamel"
"240","787","béchamel"
"240","823","béchamel"
"240","870","50 cl de béchamel"
"240","874","2⁄3 l de béchamel"
"241","137","100 g de miel d'acacia"
"241","631","1 c.à.s de miel d'acacia"
"241","729","miel d'acacia liquide"
"242","137","75 g de pistaches"
"242","329","40 g de pistaches grossièrement concassées"
"242","374","60 g de pistaches"
"242","463","150 g de pistaches décortiquées (non salées)"
"242","691","50 g de pistaches grillées et concassées"
"243","142","4 paquets de fixe chantilly"
"243","887","2 sachets de fixe chantilly (facultatif)"
"244","142","1 petit verre de schnaps framboise"
"245","144","piment"
"245","184","1 piment oiseau (facultatif)"
"245","249","1 c.à.c de piment doux (poivre rouge)"
"245","273","1 c.à.c de piment"
"245","402","1⁄2 c.à.s de piment (ou des gouttes de Tabasco)"
"245","444","1 piment oiseau"
"245","570","1 gousse de piment"
"245","608","piment en poudre"
"245","660","1⁄2 c.à.c de piment"
"245","785","1 piment doux (ou piment en poudre)"
"246","303","épices"
"246","698","1 c.à.c d'épices """
"246","720","2 c.à.s d'épices orientale)"
"246","760","4 épices"
"246","817","1 c.à.c d'épices"
"246","862","épices"
"248","146","1 citron vert"
"248","407","1 citron vert"
"248","423","3 citrons verts"
"248","578","  de citron vert"
"248","626","1 citron vert"
"248","702","1 citron vert"
"248","709","citron vert"
"248","713","1 citron vert"
"248","727","1 citron vert"
"248","780","5 citrons verts"
"248","893","1 citron vert"
"249","147","33 cl de bière (1 canette)"
"249","201","1⁄2 verre de bière"
"249","350","20 cl de bière"
"249","567","1 verre de bière"
"249","880","50 cl de bière"
"250","147","1 kg de joue de porc"
"250","769","8 joue de porc"
"251","153","1 pot de yaourt nature"
"251","230","1 yaourt nature"
"251","261","1 yaourt nature"
"251","463","1 yaourt nature (idéal, yaourt grec)"
"251","482","1 yaourt nature"
"251","518","3 pots de yaourt nature"
"251","706","1 yaourt nature"
"251","708","1 yaourt nature"
"251","839","4 c.à.s de yaourt nature allégé"
"251","970","1 yaourt nature"
"252","188","1 c.à.c d'extrait de vanille"
"252","311","1 c.à.c d'extrait de vanille"
"252","323","1⁄2 c.à.c d'extrait de vanille"
"252","440","1 c.à.c d'extrait de vanille"
"252","741","extrait de vanille"
"252","789","extrait de vanille"
"252","791","1 cuillère d'extrait de vanille"
"252","859","extrait de vanille"
"253","154","amandes effilées"
"253","391","125 g d'amandes effilées"
"253","417","  d'amandes effilées"
"253","437","25 g d'amandes effilées"
"253","490","50 g d'amandes effilées"
"253","527","amandes effilées"
"253","612","amandes effilées"
"253","716","100 g d'amandes effilées"
"253","951","amandes effilées"
"253","976","50 g d'amandes effilées"
"254","155","150 g d'emmental ou gruyère râpé"
"254","223","100 g d'emmental râpé"
"254","302","50 g d'emmental râpé"
"254","491","100 g d'emmental râpé"
"254","568","60 g d'emmental râpé"
"254","720","emmental râpé"
"254","837","100 g d'emmental râpé"
"255","156","pâtes à lasagnes (sans précuisson)"
"255","298","1⁄2 paquet de pâtes à lasagnes"
"256","513","20 cl de sauce bolognaise"
"257","159","8 cailles"
"257","932","6 cailles préparées par votre boucher"
"258","162","gros sel"
"258","173","gros sel"
"258","304","1 c.à.s de gros sel"
"258","368","1 petite poignée de gros sel"
"258","383","1 pincée de gros sel"
"258","420","3 c.à.c de gros sel"
"258","605","1 kg de gros sel de mer"
"258","616","gros sel"
"258","631","gros sel"
"258","654","gros sel"
"258","715","1 c.à.c de gros sel"
"258","734","3 c.à.s de gros sel"
"258","966","1 pincée de gros sel"
"259","162","1 petit os de veau"
"260","165","1 kg de potiron"
"260","193","1 quartier de potiron"
"260","559","400 g de potiron"
"260","592","500 g de potiron"
"260","635","800 g de potiron"
"260","826","1 kg de potiron"
"260","920","1 kg de potiron"
"261","166","600 g de lieu noir ou de cabillaud"
"261","247","5 portions de lieu noir"
"261","619","1 lieu noir d'environ 400 g"
"262","167","4 louches de riz pour risotto"
"262","177","300 g de riz pour risotto type Arborio"
"262","822","500 g de riz pour risotto"
"262","904","400 g de riz pour risotto"
"263","167","parmesan râpé"
"263","176","parmesan râpé à votre goût"
"263","287","150 g de parmesan râpé"
"263","433","parmesan râpé"
"263","435","40 g de parmesan râpé"
"263","470","150 g de parmesan râpé"
"263","485","parmesan râpé"
"263","510","3 c.à.s de parmesan râpé"
"263","513","75 g de parmesan râpé"
"263","593","parmesan râpé"
"263","724","30 g de parmesan râpé"
"263","750","1 poignée de parmesan râpé"
"263","828","25 g de parmesan râpé"
"264","223","1 bûche de chèvre découpée en dés"
"264","888","1 bûche de chèvre"
"264","923","1 bûche de chèvre (150 g)"
"265","169","500 g de pruneau"
"265","223","125 g de pruneau dénoyautés en dés"
"265","367","250 g de pruneau entiers"
"265","572","20 pruneaux"
"265","585","300 g de pruneau dénoyautés"
"265","600","40 pruneaux dénoyautés si possible."
"265","743","250 g de pruneau dénoyautés"
"265","818","25 pruneaux"
"265","930","24 pruneaux"
"265","976","12 pruneaux"
"266","169","thé chaud"
"266","454","3 sachets de thé"
"267","169","1.5 kg d'épaule d'agneau coupée en morceaux"
"267","420","1 kg d'épaule d'agneau"
"267","627","1.5 kg d'épaule d'agneau désossée"
"268","170","100 g de gruyère ou de comté râpé"
"268","347","100 g de gruyère"
"268","352","50 g de gruyère"
"268","400","gruyère (quantité selon vos goûts)"
"268","447","100 g de gruyère"
"268","596","150 g de gruyère"
"268","724","50 g de gruyère (facultatif)"
"268","825","3 pincées de gruyère"
"268","832","200 g de gruyère"
"268","886","gruyère"
"268","988","125 g de gruyère"
"269","725","6 tranches de jambon fumé"
"271","173","1 kg de viande à pot-au-feu (à l'os si possible)"
"271","616","500 g de viande de boeuf grasse"
"272","173","1 chou moyen"
"272","866","1 chou vert moyen"
"273","329","500 g de chair à saucisse"
"273","602","500 g de chair à saucisse"
"273","613","500 g de chair à saucisse"
"273","864","300 g de chair à saucisse"
"275","176","1 courge butternut de 1,2 kg environ"
"275","447","600 g de courge"
"275","589","1 kg de courge"
"275","830","600 g de courge ou de potimarron précuits"
"276","176","200 g de poitrine fumée"
"276","542","150 g de poitrine fumée"
"277","405","herbes (au choix)"
"278","176","2 c.à.s de pignons de pin"
"278","560","50 g de pignons de pin"
"278","750","1 poignée de pignons de pin"
"278","765","3 c.à.s de pignons de pin"
"279","177","1 botte d'asperge verte ou violette plutôt fine"
"279","223","200 g d'asperge en boîte bien égouttées"
"279","229","220 g d'asperge (1 boîte)"
"279","395","1 botte d'asperge vertes fines"
"279","640","500 g d'asperge"
"280","177","poivre blanc"
"280","301","poivre blanc (plus doux)"
"280","463","1 c.à.c de poivre blanc moulu"
"280","608","poivre blanc"
"280","904","poivre blanc"
"281","179","30 boudoirs"
"281","381","1 paquet de boudoir ou de biscuits à la cuillère"
"281","450","30 boudoirs"
"281","897","100 g de boudoir écrasé"
"282","181","sucre en grain"
"282","611","sucre en grain"
"283","184","1 c.à.c de curcuma (safran)"
"283","249","1 c.à.c de curcuma (ou safran)"
"283","349","1 c.à.c de curcuma en poudre"
"283","463","1 pincée de curcuma"
"283","539","10 g de curcuma"
"283","631","1 c.à.c de curcuma"
"283","674","1 c.à.c de curcuma bombée"
"283","710","1 c.à.c de curcuma"
"283","914","1 c.à.s de curcuma"
"284","282","4 saucisses"
"284","298","150 g de saucisse"
"284","363","3 saucisses"
"284","604","500 g de saucisse à cuire"
"284","866","3 saucisses fumées"
"285","186","10 cl d'alcool de poire ou autre"
"285","759","1 c.à.s d'alcool de poire"
"286","187","90 g de beurre salé"
"286","307","15 g de beurre salé"
"286","404","200 g de beurre salé"
"286","523","2 c.à.s de beurre salé"
"286","563","125 g de beurre salé"
"286","708","100 g de beurre salé"
"286","803","40 g de beurre salé"
"286","827","50 g de beurre salé"
"287","189","1 poivron rouge"
"287","247","1 poivron rouge"
"287","293","1 poivron rouge"
"287","305","3 poivrons rouges"
"287","357","1 poivron rouge"
"287","358","1 poivron rouge"
"287","393","2 poivrons rouges"
"287","409","2 poivrons rouges"
"287","422","1 poivron rouge"
"287","426","1 poivron rouge"
"287","673","1 poivron rouge"
"287","702","1 poivron rouge"
"287","778","1 poivron rouge"
"287","792","2 poivrons rouges et 1 vert"
"287","819","1 poivron rouge"
"287","836","2 poivrons rouges"
"287","844","1 poivron rouge"
"287","862","poivron rouge"
"287","911","1 poivron rouge"
"288","189","1 poivron vert"
"288","247","1 demi de poivron vert"
"288","293","1 poivron vert"
"288","427","1 poivron vert"
"288","519","1⁄2 poivron vert"
"288","648","2 poivrons verts"
"288","702","1 poivron vert"
"288","819","1 poivron vert"
"288","844","2 poivrons verts"
"288","968","1 poivron vert"
"289","189","1 poivron jaune"
"289","247","1 demi de poivron jaune"
"289","407","1 poivron jaune"
"289","844","2 poivrons jaunes"
"290","189","2 poignées de petits pois"
"290","647","100 g de petits pois en boîte"
"290","894","3 c.à.s de petits pois"
"291","189","3 verres de riz"
"291","342","500 g de riz"
"291","344","200 g de riz carnaroli"
"291","359","250 g de riz"
"291","435","120 g de riz cru"
"291","592","350 g de riz"
"291","647","200 g de riz"
"291","665","1⁄2 verre de riz"
"291","894","200 g de riz"
"291","917","250 g de riz"
"292","191","750 g de haricots coco ou mojette de Vendée"
"293","191","16 tranches de saucisson à l'ail"
"294","191","8 saucisses de Toulouse non fumées"
"295","191","4 tranches de poitrine de porc fraîche"
"296","191","2 boîtes de confit de canard (4 cuisses)"
"297","191","chapelure"
"297","325","chapelure"
"297","445","6 c.à.s de chapelure"
"297","461","chapelure"
"297","485","chapelure"
"297","498","4 c.à.s de chapelure"
"297","510","2 c.à.s de chapelure"
"297","657","1 c.à.s de chapelure"
"297","697","1 grosse cuillère de chapelure ou de semoule"
"297","755","chapelure"
"297","941","5 c.à.s de chapelure"
"298","192","romarin"
"298","304","2 branches de romarin frais"
"298","415","romarin"
"298","627","romarin"
"298","701","romarin ..."
"298","970","1 c.à.c de romarin haché"
"299","192","2 c.à.s de vinaigre de xérès"
"299","608","2 c.à.s de vinaigre de xérès"
"299","631","2 c.à.s de vinaigre de xérès"
"299","661","2 c.à.c de vinaigre de xérès"
"300","192","10 souris d'agneau (éventuellement surgelées)"
"300","730","4 souris d'agneau"
"300","762","4 souris d'agneau"
"301","193","1 brique de crème fraîche liquide"
"301","268","1 brique de crème liquide (20 cl)"
"301","539","1 brique (200 ml) de lait de coco"
"301","657","1 brique de coulis de tomate"
"301","782","1 brique de crème liquide 30%"
"301","813","1 brique de crème liquide (20 cl)"
"301","962","1 brique de crème liquide (20 cl)"
"302","200","1 rôti de veau de 1 à 1,2 kg"
"302","637","rôti de veau de 1kg"
"303","206","20 cl de lait de coco"
"303","288","20 cl de lait de coco"
"303","293","400 ml de lait de coco"
"303","294","50 cl de lait de coco"
"303","331","1 boîte de lait de coco (40 cl)"
"303","357","40 cl de lait de coco"
"303","364","lait de coco (1 boîte soit environ 300 g)"
"303","407","20 cl de lait de coco"
"303","463","1 boîte de lait de coco (40 cl)"
"303","478","1 petite boîte de lait de coco (15 cl environ)"
"303","516","1 boîte de lait de coco (400 ml)"
"303","538","20 cl de lait de coco"
"303","561","1 brique de lait de coco"
"303","578","lait de coco (quantité pour couvrir les crevettes)"
"303","674","400 ml de lait de coco"
"303","763","25 cl de lait de coco"
"303","820","500 ml de lait de coco"
"303","857","25 cl de lait de coco"
"303","858","25 cl de lait de coco"
"303","873","40 cl de lait de coco"
"303","893","30 cl de lait de coco"
"303","901","15 cl de lait de coco"
"305","210","1 bouteille de bourgogne rouge (75 cl)"
"306","212","1 gigot d'agneau de 2,5 kg"
"306","304","1 gigot d'agneau"
"306","309","1 gigot d'agneau de 1,8 kg environ"
"306","462","1 gigot d'agneau"
"306","544","1 gigot d'agneau de 1,5 à 2 kg"
"307","212","250 g de couenne"
"308","213","1 cuisse de dinde assez grosse"
"309","214","8 côtes d'agneau"
"310","217","2 tranches de truite fumée (ou saumon)"
"311","217","100 g de fromage frais"
"311","270","100 g de fromage frais"
"311","457","200 g de fromage frais (ricotta ou mascarpone)"
"311","922","fromage frais maigre"
"312","217","50 g de fromage ail et fines herbes"
"312","305","1 fromage ail et fines herbes"
"312","714","1 fromage ail et fines herbes"
"313","217","1 pot d'oeuf de truite"
"314","218","1 boîte moyenne de compote de pommes"
"315","219","2 c.à.c d'extrait de vanille liquide"
"316","219","120 g de Noix concassé"
"316","223","70 g de Noix concassé"
"316","756","50 g de Noix concassé"
"318","223","fenouil (facultatif)"
"318","359","1 fenouil"
"318","463","1 c.à.s de fenouil en poudre (facultatif)"
"319","223","origan"
"319","324","origan"
"319","559","origan"
"319","565","origan"
"319","637","origan"
"319","696","1 c.à.c d'origan séché"
"319","903","origan"
"319","911","origan"
"319","941","origan"
"319","970","1 c.à.c d'origan"
"320","223","tabasco"
"320","519","tabasco ou cayenne (au goût)"
"320","625","tabasco (facultatif)"
"320","626","6 gouttes de tabasco"
"320","639","  de tabasco"
"320","685","4 gouttes de tabasco"
"320","696","tabasco"
"320","828","1 trait de tabasco"
"320","839","5 gouttes de tabasco"
"320","877","tabasco"
"320","890","tabasco"
"321","249","12 olives rouges (ou à défaut d'olives vertes)"
"321","508","1 c.à.s d'olives (des noires et des vertes)"
"321","696","4 c.à.s d'olives"
"321","914","4 poignées d'olives violettes ou vertes"
"322","234","125 g de roquefort"
"322","795","150 g de roquefort"
"322","935","80 g de roquefort"
"323","224","600 g de lentilles vertes du Puy"
"323","282","250 g de lentilles vertes"
"323","303","500 g de lentilles vertes du Puy"
"323","608","300 g de lentilles vertes du Berry"
"323","705","200 g de lentilles vertes du Puy"
"323","800","600 g de lentilles vertes"
"324","225","2 portions de Vache qui rit® ' ou équivalent"
"324","336","5 portions de Vache qui rit®"
"325","226","250 g de haché de veau"
"326","227","1 rôti de porc de 1,2 kg environ"
"326","299","1 rôti de porc dans le filet"
"326","318","1 kg de rôti de porc allongé pris dans le filet"
"326","399","1 rôti de porc d'1 kg"
"326","600","1 rôti de porc"
"326","680","1 rôti de porc d'1 kg"
"326","715","1 rôti de porc de 800 g à 1 kg (échine ou épaule)"
"326","818","1 rôti de porc (de 1 kg environ)"
"327","229","100 g de crevettes"
"327","342","15 crevettes"
