"idRecipe","nameRecipe","difficulte","prix","quantite","image"
"859","Panna cotta au coulis de fruits rouges","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20221013_136094_w150h150c1cx3072cy1728cxb6144cyb3456.webp', 'https:__assets.afcdn.com_recipe_20191029_101469_w150h150c1cx2464cy1595cxb4928cyb3190.webp', 'https:__assets.afcdn.com_recipe_20121020_50347_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"860","Gâteau délicieux aux cerises et amandes","facile","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"861","Cookies aux trois chocolats","facile","moyen","20 pièces","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"862","Queues de lotte façon Grand Mère","très facile","assez cher","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"863","Canard à l'orange","facile","moyen","8 personnes","['https:__assets.afcdn.com_recipe_20181017_82881_w150h150c1cx1944cy2592cxb3888cyb5184.webp', 'https:__assets.afcdn.com_recipe_20160223_3666_w150h150c1cx250cy375.webp', 'https:__assets.afcdn.com_recipe_20160223_2741_w150h150c1cx250cy166.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"864","Dinde farcie aux marrons","moyenne","assez cher","8 personnes","['https:__assets.afcdn.com_recipe_20181109_83747_w150h150c1cx2592cy1944cxb5176cyb3884.webp', 'https:__assets.afcdn.com_recipe_20130627_322_w150h150c1cx1000cy1076.webp', 'https:__assets.afcdn.com_recipe_20111229_320_w150h150c1cx192cy256.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"865","Soupe de potiron paysanne","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"866","Soupe au chou vert","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20130122_14486_w150h150c1cx868cy1194.webp', 'https:__assets.afcdn.com_recipe_20151102_14485_w150h150c1cx1500cy2250.webp', 'https:__assets.afcdn.com_recipe_20151221_26552_w150h150c1cx1500cy1125.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"867","Bricks au poulet et au curry","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20230621_143664_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20130910_5824_w150h150c1cx1872cy2808.webp', 'https:__assets.afcdn.com_recipe_20140329_30859_w150h150c1cx1280cy720.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"868","Croissant au jambon fromage","facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20150130_23864_w150h150c1cx1250cy1420.webp', 'https:__assets.afcdn.com_recipe_20150130_23865_w150h150c1cx1250cy1823.webp', 'https:__assets.afcdn.com_recipe_20140311_25699_w150h150c1cx538cy777.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"869","Quatre quarts traditionnel de Mamie Raymonde","facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"870","Endives gratinées au saumon fumé","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"871","Pain perdu roulé au Nutella","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20160401_11666_w150h150c1cx1591cy2403.webp', 'https:__assets.afcdn.com_recipe_20160904_16245_w150h150c1cx1512cy2016.webp', 'https:__assets.afcdn.com_recipe_20161227_12034_w150h150c1cx360cy640.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"872","Lemon Curd","très facile","bon marché","10 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"873","Velouté de patates douces au curry et coriandre (68ème rencontre)","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20230621_143668_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20100120_27911_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20190126_86749_w150h150c1cx540cy851cxb1080cyb1702.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"874","Lasagnes chèvre et épinards","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20200228_108530_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20200228_108532_w150h150c1cx540cy960cxb1080cyb1920.webp', 'https:__assets.afcdn.com_recipe_20100120_53941_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"875","Tarte tatin aux tomates","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20170821_71235_w150h150c1cx2041cy2623cxb4000cyb6000.webp', 'https:__assets.afcdn.com_recipe_20171019_73394_w150h150c1cx1416cy2128cxb2832cyb4256.webp', 'https:__assets.afcdn.com_recipe_20100120_35178_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"876","Cake aux fruits confits","facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"877","Rillettes de thon au St Moret","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20200630_112324_w150h150c1cx1920cy2880cxb3840cyb5760.webp', 'https:__assets.afcdn.com_recipe_20181010_82595_w150h150c1cx2376cy1584cxb4752cyb3168.webp', 'https:__assets.afcdn.com_recipe_20100120_25793_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"878","Amuse-gueules litchi crevette","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"879","Mousse au chocolat très rapide","facile","bon marché","6 Personnes","['https:__assets.afcdn.com_recipe_20200304_108812_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20150530_40561_w150h150c1cx1920cy1080.webp', 'https:__assets.afcdn.com_recipe_20150514_40562_w150h150c1cx1920cy1080.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"880","Gaufres de ma maman","facile","bon marché","5 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"881","Gnocchis en gratin au jambon et basilic","très facile","bon marché","2 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"882","Quiche poireaux courgettes","facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"883","Risotto dinde champignon","moyenne","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20140910_33028_w150h150c1cx765cy1024.webp', 'https:__assets.afcdn.com_recipe_20160228_33335_w150h150c1cx1296cy728.webp', 'https:__assets.afcdn.com_recipe_20160411_35955_w150h150c1cx845cy845.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"884","Velouté aux fanes de radis","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"885","Verrine délicieuse","facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"886","Brocoli aux lardons","facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"887","Fraisier rapide","très facile","bon marché","8 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"888","Lasagnes au saumon, chèvre et épinards","très facile","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"889","Cookies pas diététiques du tout de Didice...","facile","moyen","15 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"890","Tarte arménienne","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"891","Compote de pommes (avec morceaux) de Marielle","très facile","bon marché","2 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"892","Tiramisu framboises spéculoos","facile","bon marché","12 verrines","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"893","Poulet à la vanille et au lait de coco épicé","facile","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"894","Riz cantonais facile","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20160517_45721_w150h150c1cx2000cy3000.webp', 'https:__assets.afcdn.com_recipe_20160517_45722_w150h150c1cx3000cy2000.webp', 'https:__assets.afcdn.com_recipe_20140104_39014_w150h150c1cx1632cy1224.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"895","Cake aux tomates séchées, feta et olives vertes","très facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"896","Tarte facile poireaux tomates","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"897","Chocolat des neiges","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"898","Gâteau aux pommes rapide","facile","bon marché","8 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"899","Oeuf cocotte au bacon","facile","bon marché","4 ramequins","['https:__assets.afcdn.com_recipe_20161215_4744_w150h150c1cx2163cy1542.webp', 'https:__assets.afcdn.com_recipe_20180713_81056_w150h150c1cx1792cy2390cxb3585cyb4780.webp', 'https:__assets.afcdn.com_recipe_20140105_19407_w150h150c1cx720cy720.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"900","Brioche légère pour machine à pain","très facile","bon marché","12 personnes","['https:__assets.afcdn.com_recipe_20230623_143778_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20201025_115006_w150h150c1cx2000cy1500cxb4000cyb3000.webp', 'https:__assets.afcdn.com_recipe_20120909_18966_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"901","Colombo de poulet","moyenne","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20181017_82877_w150h150c1cx1944cy2592cxb3888cyb5184.webp', 'https:__assets.afcdn.com_recipe_20180208_77434_w150h150c1cx1907cy1272cxb3814cyb2545.webp', 'https:__assets.afcdn.com_recipe_20131024_52784_w150h150c1cx1296cy968.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"902","Pâte à crèpes moelleuse riche en oeufs","très facile","bon marché","20 crêpes","['https:__assets.afcdn.com_recipe_20230621_143679_w150h150c1cx960cy540cxb1920cyb1080.webp', 'https:__assets.afcdn.com_recipe_20140103_349_w150h150c1cx1608cy1028.webp', 'https:__assets.afcdn.com_recipe_20140209_41030_w150h150c1cx1632cy1224.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"903","Soupe aux épinards","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"904","Risotto de saumon fumé","moyenne","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"905","Tarte aux pommes de terre et au roquefort","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"906","Sauce bolognaise facile","très facile","bon marché","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"907","Poule au pot à l'ancienne","facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20130627_54701_w150h150c1cx1250cy1875.webp', 'https:__assets.afcdn.com_recipe_20180710_80517_w150h150c1cx1944cy2592cxb3888cyb5184.webp', 'https:__assets.afcdn.com_recipe_20131215_50299_w150h150c1cx1296cy968.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"908","Périgourdin (Gâteau aux noix et au rhum)","très facile","bon marché","8 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"909","Pain d'épices alsacien rapide","très facile","bon marché","8 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"910","Tarte au Cantal express","très facile","moyen","8 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"911","Flan de courgettes au chèvre","facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20180709_80487_w150h150c1cx2000cy3000cxb4000cyb6000.webp', 'https:__assets.afcdn.com_recipe_20130818_12554_w150h150c1cx1296cy968.webp', 'https:__assets.afcdn.com_recipe_20130630_19952_w150h150c1cx1280cy960.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"912","Crêpes au Sarrasin farcies à l'oeuf, fromage et jambon","facile","bon marché","6 personnes","['https:__assets.afcdn.com_recipe_20140103_50049_w150h150c1cx2523cy1728.webp', 'https:__assets.afcdn.com_recipe_20181017_82907_w150h150c1cx1944cy2592cxb3888cyb5184.webp', 'https:__assets.afcdn.com_recipe_20100120_47182_w150h150c1cx256cy192.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"913","cookies aux pépites de chocolat et noix de pécan","très facile","bon marché","25 cookies","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"914","Tajine de poulet mariné aux olives et citrons confits","facile","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"915","Penne au chorizo","très facile","bon marché","2 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"916","Houmous (5ème rencontre)","très facile","bon marché","3 personnes","['https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
"917","Riz pilaf de Caro","facile","moyen","4 personnes","['https:__assets.afcdn.com_recipe_20181017_82833_w150h150c1cx1944cy2592cxb3888cyb5184.webp', 'https:__assets.afcdn.com_recipe_20141029_64566_w150h150c1cx1125cy1500.webp', 'https:__assets.afcdn.com_recipe_20210604_120637_w150h150c1cx2016cy1512cxb4032cyb3024.webp', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-04-05_h150.jpg', 'https:__assets.afcdn.com_recipe_20100101_magazine-2020-05-05_h150.jpg']"
